rec_id_l,given_name,surname,street_number_l,address_1_l,address_2_l,suburb_l,postcode_l,state_l,date_of_birth_l,soc_sec_id_l,rec_id_r,street_number_r,address_1_r,address_2_r,suburb_r,postcode_r,state_r,date_of_birth_r,soc_sec_id_r,surname_l,date_of_birth,surname_r,given_name_l,postcode,given_name_r,suburb,soc_sec_id,true_match,jaro_winkler_given_name,jaro_winkler_surname,levenshtein_given_name,levenshtein_surname,full_name_similarity,dob_l_dt,dob_r_dt,dob_exact_match,dob_year_match,dob_month_match,dob_day_diff,postcode_exact_match,suburb_exact_match,state_exact_match,address_similarity,soc_sec_exact_match,name_and_dob_score,address_score,ml_match_probability
rec-3553-org,james,stearnes,8.0,leahy close,,bayswater,3195.0,nsw,1970-01-01,9900161.0,rec-3553-dup-0,8.0,leahy close,,bayswater,1395.0,nsw,1970-01-01,9900161.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,1.0,1,1.0,0.6666666666666666,1.0
rec-2930-org,ashley,webb,39.0,wilkins street,,reynella,7315.0,wa,1970-01-01,7920236.0,rec-2930-dup-0,39.0,wilkins street,,reynel la,7315.0,wa,1970-01-01,7920236.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-2540-org,giorgia,struck,5.0,ambalindum street,lazy acres,thornlie,2144.0,wa,1970-01-01,4468206.0,rec-2540-dup-0,5.0,ambalindum street,lazyac res,thornlie,2144.0,wa,1970-01-01,4468206.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-1089-org,malakai,crouch,303.0,ragless circuit,westbury,paddington,3073.0,qld,1970-01-01,5426853.0,rec-1089-dup-0,303.0,ragless circuit,,paddington,3073.0,qld,1970-01-01,5426853.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-2164-org,channing,genovese,193.0,fernyhough crescent,cockatoo,clayton,7140.0,sa,1970-01-01,4371940.0,rec-2164-dup-0,193.0,fernyhough bcrescent,cockatoo,clayton,7140.0,sa,1970-01-01,4371940.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.99,1,1.0,1.0,1.0
rec-3149-org,bethany,jolly,31.0,melba street,sheep station,paddington,3039.0,wa,1970-01-01,9831162.0,rec-3149-dup-0,31.0,melba street,sheep station,paddington,3059.0,wa,1970-01-01,9831162.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,1.0,1,1.0,0.6666666666666666,1.0
rec-2448-org,gabrielle,siemers,28.0,archibald street,seaforth garden,american river,5223.0,vic,1970-01-01,4388778.0,rec-2448-dup-0,28.0,archibald street,seaforth garden,american eiver,5223.0,vic,1970-01-01,4388778.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-2208-org,lauren,hainke,2.0,la perouse street,rhode island resort,old erowal bay,4505.0,qld,1970-01-01,8687104.0,rec-2208-dup-0,2.0,la perouse street,rhode isladn resort,old erowal bay,4550.0,qld,1970-01-01,8687104.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,1.0,1,1.0,0.6666666666666666,1.0
rec-3147-org,mia,white,40.0,dyson street,dishley farm,greenacre,7249.0,sa,1970-01-01,1462412.0,rec-3147-dup-0,40.0,dyson street,dishley farm,elsternwick,7249.0,sa,1970-01-01,1462412.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-1281-org,dylan,nguyen,33.0,macgregor street,nootina,geraldton,3028.0,nsw,1970-01-01,7703063.0,rec-1281-dup-0,33.0,macgregor street,noot iha,geraldton,3028.0,nsw,1970-01-01,7703063.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-2130-org,isobel,dreckow,10.0,landor place,harlyn,old toongabbie,2650.0,qld,1970-01-01,2584672.0,rec-2130-dup-0,10.0,landor p lace,harkyn,old toon gabbie,2650.0,qld,1970-01-01,2584672.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,0.9846153846153847,1,1.0,0.6666666666666666,1.0
rec-69-org,shaun,sleath,59.0,moorhouse street,inverneath,eight mile plains,3805.0,sa,1970-01-01,2873897.0,rec-69-dup-0,5.0,moorhouse street,inverenaath,eight mile plains,3805.0,sa,1970-01-01,2873897.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-2148-org,nathan,green,10.0,franc place,tara park,marsden,3337.0,qld,1970-01-01,4028347.0,rec-2148-dup-0,10.0,franc p lace,tara p ark,marsden,3337.0,qld,1970-01-01,8615544.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9833333333333333,0,1.0,1.0,1.0
rec-3641-org,jake,willmot,33.0,,eventide homes,ringwood east,2538.0,vic,1970-01-01,3406386.0,rec-3641-dup-0,33.0,,,ringwood east,2538.0,vic,1970-01-01,3406386.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.0,1,1.0,1.0,1.0
rec-1332-org,benjamin,blake,4.0,phillimore place,tara park,sutton forest,3300.0,nsw,1970-01-01,9939498.0,rec-1332-dup-0,4.0,phillimore place,tara park,sutton forest,3309.0,nsw,1970-01-01,9939498.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,1.0,1,1.0,0.6666666666666666,1.0
rec-90-org,barnaby,godfrey,18.0,hopegood place,osters,brighton,5086.0,nsw,1970-01-01,4625012.0,rec-90-dup-0,18.0,hopegood place,ostesr,brighton,5086.0,nsw,1970-01-01,9137216.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,0,1.0,1.0,1.0
rec-2418-org,chloe,mason,62.0,kinchela crescent,meilene retirement,spotswood,6530.0,vic,1970-01-01,7931480.0,rec-2418-dup-0,62.0,kinchela crescent,,spotswood,6530.0,vic,1970-01-01,7931480.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-250-org,lauren,shack,345.0,rushbrook circuit,research station,warrandyte,4740.0,tas,1970-01-01,1987058.0,rec-250-dup-0,345.0,rushbroo k circuit,research station,warrandyte,4740.0,tas,1970-01-01,1987058.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9771241830065359,1,1.0,1.0,1.0
rec-3144-org,isabella,flassman,28.0,mceachern crescent,st vincents hospital,rosebud,2122.0,qld,1970-01-01,1271090.0,rec-3144-dup-0,28.0,mceacher ncrescent,st vincents hospital,rosbeud,2122.0,qld,1970-01-01,1271090.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,0.9888888888888889,1,1.0,0.6666666666666666,1.0
rec-2549-org,matthew,roche,67.0,orchard place,foveaux terraces,mill park,3850.0,vic,1970-01-01,6928752.0,rec-2549-dup-0,67.0,orchard place,foveauxtreraces,nowra,3850.0,vic,1970-01-01,6928752.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-1184-org,connor,paine,10.0,adair street,kangarilla,warren,3194.0,sa,1970-01-01,5213108.0,rec-1184-dup-0,10.0,adair strret,,warre n,3194.0,,1970-01-01,5213108.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,0,0.9666666666666666,1,1.0,0.3333333333333333,1.0
rec-2768-org,makenzie,reid,23.0,sherbrooke street,torbanlea,st ives,2010.0,qld,1970-01-01,9745948.0,rec-2768-dup-0,,sherbrooek street,torbanlea,st ives,2010.0,qld,1970-01-01,9745948.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9882352941176471,1,1.0,1.0,1.0
rec-1853-org,jade,clarke,63.0,fred williams crescent,plainview,kitchener,3127.0,nsw,1970-01-01,4177466.0,rec-1853-dup-0,63.0,fred william s crescent,plaiview,kitchener,3127.0,nsw,1970-01-01,4177666.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9822134387351779,0,1.0,1.0,1.0
rec-4090-org,lia,hyland,36.0,lomatia place,walkers ridge,regents park,3196.0,nsw,1970-01-01,9557159.0,rec-4090-dup-0,36.0,lomatia place,walkers ridge,regents park,3197.0,nsw,,9557159.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,,0,0,0,999.0,0,1,1,1.0,1,0.5,0.6666666666666666,1.0
rec-2363-org,tara,wiseman,33.0,goldner circuit,underwood,monbulk,3816.0,qld,1970-01-01,9605792.0,rec-2363-dup-0,71.0,goldner c ircuit,underwood,monbulk,3816.0,qld,1970-01-01,9605792.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9874999999999999,1,1.0,1.0,1.0
rec-3328-org,,koteschel,3.0,mayne street,grey oaks,swan view,4305.0,vic,1970-01-01,1393004.0,rec-3328-dup-0,193.0,mayne steet,grek oaks,swan view,4305.0,vic,1970-01-01,1393004.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9833333333333333,1,1.0,1.0,1.0
rec-1048-org,alexandra,budge,11.0,outtrim avenue,sec 528,jacana,2096.0,wa,1970-01-01,3277841.0,rec-1048-dup-0,11.0,outtrim avenue,sec 528,jacaua,2096.0,wa,1970-01-01,3277841.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-444-org,alana,zoanetti,19.0,gudgenby close,,birkdale,2113.0,sa,1970-01-01,1412351.0,rec-444-dup-0,19.0,gudgenby close,,birksale,2113.0,sa,1970-01-01,1412351.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-3248-org,saara,ljubic,2.0,tompsitt court,gracewood aged care centre,melville,4575.0,sa,1970-01-01,3886202.0,rec-3248-dup-0,2.0,tompsitt court,gracewood aged care centre,melvil le,4575.0,sa,1970-01-01,3886202.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-4485-org,jarod,lusted,22.0,prescott street,girrahween homestead,beaumaris,4502.0,nsw,1970-01-01,6642172.0,rec-4485-dup-0,22.0,prescotttstreet,girrahween himestead,burleigh waters,4502.0,nsw,1970-01-01,6896793.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,0.9447619047619048,0,1.0,0.6666666666666666,1.0
rec-4048-org,lewis,dorsey,50.0,schomburgk street,deltroit station,woy woy,2650.0,vic,,5250955.0,rec-4048-dup-0,50.0,,deltroit station,woy woy,2650.0,vic,,5250955.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,,,1,0,0,999.0,1,1,1,0.0,1,1.0,1.0,1.0
rec-2225-org,matthew,,29.0,forbes street,locn 7560,botany,3019.0,nsw,1970-01-01,9737703.0,rec-2225-dup-0,330.0,forbes street,locn 7560,botany,3091.0,nsw,1970-01-01,9737703.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,1.0,1,1.0,0.6666666666666666,1.0
rec-1074-org,benjamin,paterson,31.0,dodwell street,,devonport,2095.0,nsw,1970-01-01,6303884.0,rec-1074-dup-0,31.0,dodwell street,,devonport,2905.0,,1970-01-01,6303884.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,0,1.0,1,1.0,0.3333333333333333,1.0
rec-1304-org,sarah,paterson,57.0,gingana street,st francis village,williamstown,2784.0,wa,1970-01-01,6278915.0,rec-1304-dup-0,57.0,ginganastreet,st francus village,williamstown,2784.0,wa,1970-01-01,6278915.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9857142857142858,1,1.0,1.0,1.0
rec-2703-org,alyssa,coleman,9.0,marsden street,main beach medical centre,rowville,4556.0,qld,1970-01-01,5376425.0,rec-2703-dup-0,9.0,marsden street,main beach med ical centre,rowville,4556.0,qld,1970-01-01,5376425.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-4882-org,charlotte,saltiel,25.0,discovery street,wanderers rest,long jetty,2135.0,sa,1970-01-01,4955093.0,rec-4882-dup-0,25.0,discovery street,wanderers rest,long jelty,2135.0,sa,1970-01-01,4955093.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-1681-org,matthew,widdowson,304.0,shain place,canberra hse,laverton,4878.0,nsw,1970-01-01,8346142.0,rec-1681-dup-0,4.0,shain lace,,laverton,4788.0,nsw,1970-01-01,8346149.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,0.9818181818181818,0,1.0,0.6666666666666666,1.0
rec-327-org,aleisha,campbell,4.0,mackay crescent,,coolamon,5011.0,sa,1970-01-01,3454612.0,rec-327-dup-0,4.0,mackay crescent,,coolamon,5011.0,qld,1970-01-01,3454612.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,0,1.0,1,1.0,0.6666666666666666,1.0
rec-573-org,james,bissett,115.0,ellerston avenue,pepin,hawthorn,3268.0,sa,1970-01-01,5935841.0,rec-573-dup-0,115.0,ellerstonx avenue,pepin,hawthorn,3268.0,sa,1970-01-01,5935841.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9882352941176471,1,1.0,1.0,1.0
rec-2231-org,madalyn,noble,21.0,waddell place,caroona village,mathinna,4051.0,nsw,1970-01-01,7883652.0,rec-2231-dup-0,21.0,,caroonavillage,mathinna,4051.0,nsw,1970-01-01,7883652.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.0,1,1.0,1.0,1.0
rec-4712-org,aidan,webb,14.0,benny place,,rosewater,6023.0,vic,1970-01-01,5320865.0,rec-4712-dup-0,,benny place,,rosewater,6023.0,vic,1970-01-01,5320865.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-560-org,caitlin,bossence,58.0,aston crescent,greenslopes,condell park,3023.0,nsw,1970-01-01,7998798.0,rec-560-dup-0,58.0,aston creqscent,greenslopes,condell park,3023.0,nsw,1970-01-01,7998798.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9866666666666667,1,1.0,1.0,1.0
rec-2166-org,isabelle,geraghty,16.0,hawdon street,council accomm,theodore,4812.0,nsw,1970-01-01,4201009.0,rec-2166-dup-0,16.0,hawdonstreet,council accomm,theodore,4812.0,nsw,1970-01-01,4201009.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9846153846153847,1,1.0,1.0,1.0
rec-4586-org,,webb,168.0,booroondara street,the willows,lakes entrance,3179.0,vic,1970-01-01,6504363.0,rec-4586-dup-0,168.0,booroondara street,the willows,lakes entrance,3179.0,vic,1970-01-01,6504336.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,0,1.0,1.0,1.0
rec-200-org,gianni,carrabba,670.0,bambridge street,grangemore,bassendean,2602.0,vic,1970-01-01,9777753.0,rec-200-dup-0,670.0,,grangemoe,bassendean,2602.0,vic,1970-01-01,9777753.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.0,1,1.0,1.0,1.0
rec-4284-org,sophie,finlay,7.0,badimara street,ewlyamartut farm,ringwood,2046.0,sa,1970-01-01,3775980.0,rec-4284-dup-0,7.0,badimara street,ewlyamartu farm,ringwood,2064.0,sa,1970-01-01,3775980.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,1.0,1,1.0,0.6666666666666666,1.0
rec-1649-org,joel,dixon,19.0,callister crescent,glenmore,burpengary,3190.0,nsw,1970-01-01,7849806.0,rec-1649-dup-0,19.0,callistere crescent,glenmore,burpengary,3190.0,nsw,1970-01-01,7849806.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.956140350877193,1,1.0,1.0,1.0
rec-3577-org,mitchell,hruby,23.0,illidge place,milbrodale,crescent head,6225.0,qld,1970-01-01,3945815.0,rec-3577-dup-0,23.0,illidge place,milrbodale,crescent head,6225.0,qld,1970-01-01,3945815.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-1831-org,mia,reid,4.0,le hunte street,marretah,como,3777.0,vic,1970-01-01,3451673.0,rec-1831-dup-0,4.0,le hunte srreet,marretth,como,3777.0,vic,1970-01-01,3451673.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.959047619047619,1,1.0,1.0,1.0
rec-1635-org,roberta,laing,23.0,morrison street,budgereebella,flagstaff hill,4753.0,vic,1970-01-01,5204352.0,rec-1635-dup-0,23.0,morrison street,budgerebella,flagstaff hill,4573.0,vic,1970-01-01,5203452.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,1.0,0,1.0,0.6666666666666666,1.0
rec-4271-org,sam,reid,333.0,leahy close,lavender farm,cabramatta,2291.0,vic,1970-01-01,1592375.0,rec-4271-dup-0,333.0,leahy close,lavender farm,lakemba,2291.0,vic,1970-01-01,1592375.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-2060-org,jacob,ditty,19.0,woralul street,secatry,morwell,3153.0,qld,1970-01-01,1212121.0,rec-2060-dup-0,19.0,woralul street,secaytry,morwell,3153.0,qld,1970-01-01,1212121.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-4683-org,stephanie,heidrich,7.0,zamia place,cooroora,hyde park,6101.0,qld,1970-01-01,7559482.0,rec-4683-dup-0,43.0,zamia place,cooroora,hyde park,6101.0,qld,1970-01-01,7559482.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-3116-org,hollie,green,7.0,darlot place,wanneroo central shopping centre,cleveland,2590.0,wa,1970-01-01,1412872.0,rec-3116-dup-0,7.0,darlot place,wanneroo central hsopping centre,cleveland,2590.0,wa,1970-01-01,1412872.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-980-org,samir,teal,8.0,baldwin drive,doribank,lilydale,5092.0,nsw,1970-01-01,6271964.0,rec-980-dup-0,8.0,mcclelland avenue,doribank,lilydale,5092.0,nsw,1970-01-01,6271964.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.5548373195432018,1,1.0,1.0,1.0
rec-732-org,renee,chandler,6.0,kenny place,redgums (rmb 1239),beulah,5075.0,wa,1970-01-01,8922410.0,rec-732-dup-0,6.0,,redgums ( rmb 1239),beulah,5057.0,wa,1970-01-01,8922410.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,0.0,1,1.0,0.6666666666666666,1.0
rec-158-org,abbey,,17.0,starke street,gordale,fadden,2286.0,vic,1970-01-01,6050399.0,rec-158-dup-0,17.0,stark e street,,fadden,2286.0,vic,1970-01-01,6050399.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9703296703296703,1,1.0,1.0,1.0
rec-3111-org,bianca,bishop,96.0,crozier circuit,linton,wolvi,4812.0,nsw,1970-01-01,6772943.0,rec-3111-dup-0,,crozier circuit,linton,wolvi,4812.0,nsw,1970-01-01,6772943.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-3951-org,lachlan,nguyen,23.0,templestowe avenue,elmwood,o'connor,5046.0,vic,1970-01-01,8311385.0,rec-3951-dup-0,23.0,templestoew avenue,elmw ood,o'co nnor,5046.0,vic,1970-01-01,8311385.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,0.9888888888888889,1,1.0,0.6666666666666666,1.0
rec-2693-org,makayla,malpas,255.0,hallen close,musgrave house,sippy downs,4214.0,nsw,1970-01-01,9173799.0,rec-2693-dup-0,255.0,musgravlhouse,hallen lcose,sippy downs,4214.0,nsw,1970-01-01,9173799.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.6004273504273504,1,1.0,1.0,1.0
rec-2596-org,amber,green,20.0,tom roberts avenue,kimberley,north ryde,2540.0,nsw,1970-01-01,3705115.0,rec-2596-dup-0,20.0,tom robers avenue,kimberlvey,north ryde,2510.0,nsw,1970-01-01,3705115.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,0.9888888888888889,1,1.0,0.6666666666666666,1.0
rec-1335-org,indiana,jeffries,2.0,carrodus street,clarkwood,cremorne,2615.0,nsw,1970-01-01,5993849.0,rec-1335-dup-0,24.0,carrodusdstreet,clarkwood,cremorne,2615.0,msw,1970-01-01,5993849.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,0,0.9733333333333334,1,1.0,0.6666666666666666,1.0
rec-2874-org,hannah,donaldson,25.0,golding place,lockwood,mcmahons point,4213.0,qld,1970-01-01,5871551.0,rec-2874-dup-0,11.0,goldig place,lockwood,mcmahons point,4213.0,qld,1970-01-01,5871551.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9846153846153847,1,1.0,1.0,1.0
rec-2038-org,marlee,boss,16.0,slessor crescent,north arm,ballarat,2134.0,sa,1970-01-01,2633944.0,rec-2038-dup-0,16.0,slessor crescent,north a rm,ballsrat,2134.0,sa,1970-01-01,2634944.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,0,1.0,0.6666666666666666,1.0
rec-3453-org,jasper,ryan,58.0,clifford crescent,karbar station,brunswick west,2480.0,vic,1970-01-01,5561624.0,rec-3453-dup-0,36.0,,karbar station,blacktown,2480.0,vic,1970-01-01,5561624.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,0.0,1,1.0,0.6666666666666666,1.0
rec-1045-org,harrison,hoang,10.0,mccaughey street,winchester downs,preston,4226.0,vic,1970-01-01,1076510.0,rec-1045-dup-0,10.0,mccaughey street,winchester downs,preston,4262.0,vic,1970-01-01,1076510.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,1.0,1,1.0,0.6666666666666666,1.0
rec-2830-org,jesse,webb,48.0,pennington crescent,thistledoo,currajong,6112.0,nsw,1970-01-01,1432305.0,rec-2830-dup-0,48.0,penningtoh crescent,thistbledoo,curraong,6112.0,nsw,1970-01-01,1432305.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,0.9345029239766082,1,1.0,0.6666666666666666,1.0
rec-807-org,jayden,glass,33.0,henry melville crescent,biboohra downs,sanctuary point,2283.0,qld,1970-01-01,4079997.0,rec-807-dup-0,33.0,henry melvilnle crescent,patrician stud,sanctuary point,2283.0,qld,1970-01-01,4079997.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9481884057971015,1,1.0,1.0,1.0
rec-3067-org,joshua,beaty,19.0,blackwood terrace,the summer house,prospect,6163.0,vic,1970-01-01,1725695.0,rec-3067-dup-0,19.0,blackwood terrace,the summre house,prosplect,6163.0,vic,1970-01-01,1725695.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-1430-org,willow,gowling,39.0,hannaford street,the briar patch,moama,4570.0,vic,1970-01-01,9703540.0,rec-1430-dup-0,39.0,hannaford street,the bri ar patch,moama,4579.0,vic,1970-01-01,9703540.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,1.0,1,1.0,0.6666666666666666,1.0
rec-2083-org,felicity,white,11.0,froggatt street,rsm 849,keilor east,3132.0,nsw,1970-01-01,9227304.0,rec-2083-dup-0,11.0,froggatts treet,rsm 849,keilor east,3132.0,nsw,1970-01-01,9227304.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9866666666666667,1,1.0,1.0,1.0
